price,area,price_per_sqft,location,bhk,resale,furnished,school,security,carparking,hospital,playarea,liftavailable,vaastucompliant
83.58,875,9552.0,Koppa Begur Road,2,0,1,9,9,9,9,9,9,9
109.0,1005,10845.771144278608,Bommasandra,2,0,1,9,9,9,9,9,9,9
399.0,1028,38813.22957198443,other,2,0,1,9,9,9,9,9,9,9
283.0,1085,26082.94930875576,RR Nagar,2,0,1,9,9,9,9,9,9,9
391.0,1350,28962.962962962964,RR Nagar,3,0,1,9,9,9,9,9,9,9
309.0,1306,23660.03062787136,Talaghattapura,2,0,1,9,9,9,9,9,9,9
411.0,1706,24091.441969519343,Talaghattapura,3,0,1,9,9,9,9,9,9,9
258.0,3200,8062.5,JP Nagar Phase 1,4,0,1,9,9,9,9,9,9,9
491.0,2404,20424.292845257904,JP Nagar Phase 1,3,0,1,9,9,9,9,9,9,9
222.0,3131,7090.386458000638,JP Nagar Phase 1,4,0,1,9,9,9,9,9,9,9
223.0,2620,8511.45038167939,JP Nagar Phase 1,3,0,1,9,9,9,9,9,9,9
60.75,3294,1844.2622950819673,JP Nagar Phase 1,4,0,1,9,9,9,9,9,9,9
59.17,2190,2701.8264840182646,JP Nagar Phase 1,3,0,1,9,9,9,9,9,9,9
50.4,3933,1281.4645308924485,JP Nagar Phase 1,4,0,1,9,9,9,9,9,9,9
64.12,2235,2868.903803131991,Uttarahalli,3,0,1,9,9,9,9,9,9,9
49.05,2243,2186.803388319215,Uttarahalli,3,0,1,9,9,9,9,9,9,9
70.2,1350,5200.0,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
55.35,1315,4209.125475285171,Basaveswarnagar,3,0,1,9,9,9,9,9,9,9
52.42,1120,4680.357142857143,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
51.52,1425,3615.438596491228,Basaveswarnagar,3,0,1,9,9,9,9,9,9,9
54.22,1090,4974.311926605505,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
51.75,1560,3317.3076923076924,Basaveswarnagar,3,0,1,9,9,9,9,9,9,9
50.62,1230,4115.447154471544,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
71.55,1165,6141.630901287554,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
51.07,1145,4460.2620087336245,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
50.4,1205,4182.572614107884,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
63.45,1150,5517.391304347826,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
30.3,1125,2693.3333333333335,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
59.89,1590,3766.6666666666665,Basaveswarnagar,3,0,1,9,9,9,9,9,9,9
290.0,1135,25550.66079295154,Basaveswarnagar,2,0,1,9,9,9,9,9,9,9
52.98,1120,4730.357142857143,Yeshwantpur,2,0,1,9,9,9,9,9,9,9
52.73,1410,3739.7163120567375,Yeshwantpur,3,0,1,9,9,9,9,9,9,9
73.0,1010,7227.722772277228,Bommasandra,2,0,1,9,9,9,9,9,9,9
37.79999,1215,3111.1102880658436,Horamavu,2,0,1,9,9,9,9,9,9,9
42.37,3750,1129.8666666666666,other,4,0,1,9,9,9,9,9,9,9
40.54,1060,3824.5283018867926,HBR Layout,2,0,1,9,9,9,9,9,9,9
120.0,1055,11374.40758293839,HBR Layout,2,0,1,9,9,9,9,9,9,9
31.82,1150,2766.9565217391305,other,2,0,1,9,9,9,9,9,9,9
28.51,728,3916.2087912087914,Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
90.0,1467,6134.9693251533745,Sarjapur,3,0,1,9,9,9,9,9,9,9
42.37,1398,3030.758226037196,sarjapura attibele road,3,0,1,9,9,9,9,9,9,9
41.33,1875,2204.266666666667,Banaswadi,3,0,1,9,9,9,9,9,9,9
36.5,1069,3414.405986903648,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
36.5,944,3866.5254237288136,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
46.0,1480,3108.108108108108,Hebbal,3,1,1,9,9,9,9,9,9,9
49.5,1467,3374.2331288343557,Sarjapur,3,0,1,9,9,9,9,9,9,9
25.24,703,3590.3271692745375,other,2,0,1,9,9,9,9,9,9,9
28.54,703,4059.7439544807967,Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
580.0,1000,58000.0,other,2,0,1,9,9,9,9,9,9,9
28.0,1000,2800.0,other,2,0,1,9,9,9,9,9,9,9
22.88,1230,1860.1626016260163,Begur,2,0,1,9,9,9,9,9,9,9
41.33,1020,4051.9607843137255,other,2,0,1,9,9,9,9,9,9,9
74.45999,945,7879.364021164022,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
23.0,3350,686.5671641791045,other,3,1,1,9,9,9,9,9,9,9
30.3,3000,1010.0,Marsur,2,0,1,9,9,9,9,9,9,9
35.0,520,6730.7692307692305,Anekal City,1,0,1,9,9,9,9,9,9,9
230.0,1025,22439.024390243903,Anekal City,2,0,1,9,9,9,9,9,9,9
30.83,1460,2111.6438356164385,Hennur Road,3,0,1,9,9,9,9,9,9,9
80.09999,735,10897.957823129253,Bommasandra,1,0,1,9,9,9,9,9,9,9
31.2,1010,3089.108910891089,Bommasandra,2,0,1,9,9,9,9,9,9,9
33.0,918,3594.7712418300653,Jigani,2,0,1,9,9,9,9,9,9,9
20.0,2730,732.6007326007326,Sarjapur Road,4,0,1,9,9,9,9,9,9,9
29.0,919,3155.6039173014146,Attibele,3,0,1,9,9,9,9,9,9,9
52.0,1733,3000.5770340450085,Thanisandra Main Road,3,0,1,9,9,9,9,9,9,9
22.88,930,2460.2150537634407,Attibele,3,0,1,9,9,9,9,9,9,9
176.0,1010,17425.742574257427,other,2,0,1,9,9,9,9,9,9,9
84.0,720,11666.666666666666,Koppa Begur Road,1,0,1,9,9,9,9,9,9,9
81.2,1190,6823.529411764706,Babusa Palya,2,0,1,9,9,9,9,9,9,9
96.0,520,18461.53846153846,Anekal City,1,0,1,9,9,9,9,9,9,9
75.0,2585,2901.3539651837523,other,3,0,1,9,9,9,9,9,9,9
45.78,1500,3052.0,BEML Layout 5th Stage,3,0,1,9,9,9,9,9,9,9
80.0,1500,5333.333333333333,RR Nagar,3,0,1,9,9,9,9,9,9,9
22.88,1450,1577.9310344827586,BEML Layout 5th Stage,3,0,1,9,9,9,9,9,9,9
38.0,1223,3107.113654946852,Begur,2,1,1,9,9,9,9,9,9,9
55.2,1120,4928.571428571428,Banaswadi,2,0,1,9,9,9,9,9,9,9
206.0,1090,18899.08256880734,other,2,0,1,9,9,9,9,9,9,9
38.0,2150,1767.4418604651162,other,3,0,1,9,9,9,9,9,9,9
60.0,520,11538.461538461539,Anekal City,1,0,1,9,9,9,9,9,9,9
50.0,910,5494.505494505494,Abbigere,2,0,1,9,9,9,9,9,9,9
68.0,1070,6355.140186915888,Ramamurthy Nagar,2,0,1,9,9,9,9,9,9,9
46.0,1945,2365.038560411311,Adugodi,3,0,1,9,9,9,9,9,9,9
35.0,3500,1000.0,Chandapura Anekal Road,3,0,1,9,9,9,9,9,9,9
62.92,1280,4915.625,other,3,0,1,9,9,9,9,9,9,9
65.0,1130,5752.212389380531,other,2,0,1,9,9,9,9,9,9,9
31.0,1492,2077.7479892761394,other,3,0,1,9,9,9,9,9,9,9
59.5,1092,5448.717948717948,other,2,0,1,9,9,9,9,9,9,9
100.0,1000,10000.0,Konanakunte,2,0,1,9,9,9,9,9,9,9
38.5,1210,3181.818181818182,Ramamurthy Nagar,2,0,1,9,9,9,9,9,9,9
40.0,1535,2605.8631921824103,Babusa Palya,2,1,1,9,9,9,9,9,9,9
42.4,924,4588.744588744588,Attibele,3,0,1,9,9,9,9,9,9,9
28.48,1075,2649.3023255813955,Electronic City Phase 2,2,0,1,9,9,9,9,9,9,9
34.84,1450,2402.7586206896553,Hebbal,2,1,1,9,9,9,9,9,9,9
31.0,1115,2780.269058295964,Marsur,2,0,1,9,9,9,9,9,9,9
38.06,1047,3635.1480420248326,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
38.0,1468,2588.5558583106267,sarjapura attibele road,3,0,1,9,9,9,9,9,9,9
81.2,943,8610.816542948038,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
39.0,1183,3296.703296703297,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
31.0,920,3369.5652173913045,Sarjapur Attibele,3,0,1,9,9,9,9,9,9,9
31.8,732,4344.262295081967,Manyata Tech Park Nagawara,2,0,1,9,9,9,9,9,9,9
30.45,732,4159.836065573771,Thanisandra Main Road,2,0,1,9,9,9,9,9,9,9
34.84,1450,2402.7586206896553,Poorna Pragna Layout,3,0,1,9,9,9,9,9,9,9
130.0,920,14130.434782608696,Poornapragna Housing Society Layout,2,0,1,9,9,9,9,9,9,9
56.64,924,6129.87012987013,Attibele,3,0,1,9,9,9,9,9,9,9
68.16,1068,6382.0224719101125,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
78.0,1017,7669.616519174041,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
78.23999,1183,6613.693153000846,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
58.56,1500,3904.0,other,3,0,1,9,9,9,9,9,9,9
51.12,1180,4332.203389830508,Talaghattapura,2,0,1,9,9,9,9,9,9,9
108.0,1420,7605.633802816901,Talaghattapura,3,0,1,9,9,9,9,9,9,9
58.56,1625,3603.6923076923076,Talaghattapura,3,0,1,9,9,9,9,9,9,9
51.12,1630,3136.196319018405,Talaghattapura,3,0,1,9,9,9,9,9,9,9
108.0,1220,8852.459016393443,Talaghattapura,2,0,1,9,9,9,9,9,9,9
72.47,1065,6804.694835680752,Talaghattapura,2,0,1,9,9,9,9,9,9,9
29.5,1770,1666.6666666666667,Subramanyapura,3,0,1,9,9,9,9,9,9,9
44.67,1220,3661.4754098360654,Talaghattapura,2,0,1,9,9,9,9,9,9,9
81.2,1065,7624.4131455399065,Talaghattapura,2,0,1,9,9,9,9,9,9,9
190.0,1770,10734.463276836159,Subramanyapura,3,0,1,9,9,9,9,9,9,9
29.0,1105,2624.4343891402714,JP Nagar Phase 8,2,0,1,9,9,9,9,9,9,9
310.0,850,36470.58823529412,Koppa Begur Road,2,0,1,9,9,9,9,9,9,9
390.0,1805,21606.648199445983,other,3,0,1,9,9,9,9,9,9,9
206.0,1450,14206.896551724138,other,3,0,1,9,9,9,9,9,9,9
46.0,1800,2555.5555555555557,other,3,0,1,9,9,9,9,9,9,9
39.0,850,4588.235294117647,Koppa Begur Road,2,0,1,9,9,9,9,9,9,9
48.5,2790,1738.3512544802868,Sahakar Nagar,4,1,1,9,9,9,9,9,9,9
93.59,3771,2481.8350570140547,other,3,0,1,9,9,9,9,9,9,9
283.0,1963,14416.709118695873,other,3,0,1,9,9,9,9,9,9,9
235.0,953,24658.97166841553,other,2,0,1,9,9,9,9,9,9,9
299.0,920,32500.0,Poornapragna Housing Society Layout,2,0,1,9,9,9,9,9,9,9
52.24,1079,4841.519925857276,Horamavu,2,0,1,9,9,9,9,9,9,9
46.45,1720,2700.5813953488373,Electronic City Phase 1,3,0,1,9,9,9,9,9,9,9
52.58,3033,1733.5970985822619,Banashankari,4,0,1,9,9,9,9,9,9,9
46.95,2522,1861.6177636796194,Banashankari,3,0,1,9,9,9,9,9,9,9
63.63,3205,1985.3354134165368,Banashankari,4,0,1,9,9,9,9,9,9,9
51.57,1244,4145.498392282958,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
45.94,1106,4153.707052441229,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
51.45,1252,4109.424920127795,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
46.41,1118,4151.162790697675,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
46.36,1515,3060.06600660066,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
57.37,1228,4671.824104234528,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
57.33,1094,5240.402193784278,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
61.74,1225,5040.0,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
51.24,1105,4637.10407239819,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
45.69,1104,4138.586956521739,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
51.15,1366,3744.509516837482,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
45.4,1365,3326.007326007326,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
55.69,1470,3788.4353741496598,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
44.94,1220,3683.6065573770493,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
44.85,1088,4122.242647058823,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
54.93,1218,4509.852216748768,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
48.8,1081,4514.338575393154,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
54.09,1326,4079.185520361991,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
48.09,1070,4494.392523364486,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
64.76,1068,6063.670411985019,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
53.55,1308,4094.0366972477063,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
48.46,1162,4170.39586919105,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
64.89,1288,5038.04347826087,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
48.3,1145,4218.340611353712,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
47.37,1542,3071.9844357976654,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
47.25,1275,3705.8823529411766,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
52.71,1154,4567.590987868284,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
58.63,1545,3794.822006472492,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
58.88,1150,5120.0,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
47.62,1128,4221.631205673759,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
40.57,1125,3606.222222222222,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
120.0,1255,9561.752988047809,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
93.0,1396,6661.89111747851,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
36.0,1402,2567.7603423680457,Krishnarajapura,3,0,1,9,9,9,9,9,9,9
58.0,1134,5114.638447971782,Krishnarajapura,2,0,1,9,9,9,9,9,9,9
58.0,1399,4145.8184417441025,sarjapura attibele road,3,0,1,9,9,9,9,9,9,9
36.0,1875,1920.0,Banaswadi,3,0,1,9,9,9,9,9,9,9
41.0,1417,2893.436838390967,Hebbal,2,1,1,9,9,9,9,9,9,9
52.0,838,6205.250596658711,other,2,0,1,9,9,9,9,9,9,9
36.0,1230,2926.829268292683,Begur,2,0,1,9,9,9,9,9,9,9
44.79,1230,3641.4634146341464,other,2,0,1,9,9,9,9,9,9,9
34.96,874,4000.0,other,2,0,1,9,9,9,9,9,9,9
40.5,955,4240.837696335078,other,2,0,1,9,9,9,9,9,9,9
87.0,1225,7102.040816326531,other,3,0,1,9,9,9,9,9,9,9
48.64,838,5804.295942720763,other,2,0,1,9,9,9,9,9,9,9
54.0,1810,2983.425414364641,other,3,0,1,9,9,9,9,9,9,9
36.13,760,4753.947368421053,HBR Layout,1,0,1,9,9,9,9,9,9,9
41.33,783,5278.416347381864,other,2,0,1,9,9,9,9,9,9,9
78.4,1655,4737.160120845922,Electronic City Phase 1,3,0,1,9,9,9,9,9,9,9
32.17,1225,2626.122448979592,Anekal City,3,0,1,9,9,9,9,9,9,9
425.0,1375,30909.090909090908,other,3,0,1,9,9,9,9,9,9,9
150.0,1004,14940.239043824702,other,2,0,1,9,9,9,9,9,9,9
54.0,1025,5268.292682926829,Anekal City,2,0,1,9,9,9,9,9,9,9
48.64,1400,3474.285714285714,RR Nagar,3,0,1,9,9,9,9,9,9,9
69.0,1154,5979.202772963605,other,2,1,1,9,9,9,9,9,9,9
69.0,3400,2029.4117647058824,other,4,1,1,9,9,9,9,9,9,9
69.0,2625,2628.5714285714284,other,3,1,1,9,9,9,9,9,9,9
69.0,1325,5207.547169811321,Chandapura,3,0,1,9,9,9,9,9,9,9
173.0,1225,14122.448979591836,Anekal City,3,0,1,9,9,9,9,9,9,9
79.0,1111,7110.711071107111,other,2,0,1,9,9,9,9,9,9,9
93.18,1111,8387.038703870387,other,2,0,1,9,9,9,9,9,9,9
38.0,1111,3420.3420342034206,other,2,0,1,9,9,9,9,9,9,9
48.64,1111,4378.037803780378,other,2,0,1,9,9,9,9,9,9,9
65.0,1792,3627.2321428571427,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
41.6,1208,3443.708609271523,Ramamurthy Nagar,2,0,1,9,9,9,9,9,9,9
265.0,1792,14787.94642857143,other,3,0,1,9,9,9,9,9,9,9
111.0,1040,10673.076923076924,Singasandra,2,0,1,9,9,9,9,9,9,9
38.78,1225,3165.714285714286,Anekal City,3,0,1,9,9,9,9,9,9,9
75.0,1100,6818.181818181818,other,2,0,1,9,9,9,9,9,9,9
35.0,1040,3365.3846153846152,Talaghattapura,2,0,1,9,9,9,9,9,9,9
38.59,3565,1082.4684431977562,Harlur,4,0,1,9,9,9,9,9,9,9
49.0,2145,2284.3822843822845,other,3,0,1,9,9,9,9,9,9,9
37.25,888,4194.81981981982,Kumbalgodu,1,0,1,9,9,9,9,9,9,9
38.59,1701,2268.6654908877135,other,3,1,1,9,9,9,9,9,9,9
82.0,1004,8167.330677290836,Talaghattapura,2,0,1,9,9,9,9,9,9,9
58.0,950,6105.263157894737,Anekal City,2,0,1,9,9,9,9,9,9,9
30.3,1260,2404.7619047619046,Bommasandra,3,0,1,9,9,9,9,9,9,9
28.5,920,3097.8260869565215,Jigani,2,0,1,9,9,9,9,9,9,9
97.0,950,10210.526315789473,Anekal City,2,0,1,9,9,9,9,9,9,9
41.0,1465,2798.6348122866893,other,3,0,1,9,9,9,9,9,9,9
54.6,1230,4439.024390243902,Begur,2,0,1,9,9,9,9,9,9,9
230.0,785,29299.36305732484,Chandapura,2,0,1,9,9,9,9,9,9,9
150.0,1129,13286.093888396812,Hebbal,2,1,1,9,9,9,9,9,9,9
30.0,1020,2941.176470588235,Bommasandra,2,0,1,9,9,9,9,9,9,9
83.58,1365,6123.076923076923,Bommasandra,3,0,1,9,9,9,9,9,9,9
109.0,2730,3992.673992673993,Sarjapur Road,4,0,1,9,9,9,9,9,9,9
185.0,1585,11671.92429022082,other,3,0,1,9,9,9,9,9,9,9
186.0,2640,7045.454545454545,Budigere Cross,3,0,1,9,9,9,9,9,9,9
36.0,1010,3564.3564356435645,Bommasandra,2,0,1,9,9,9,9,9,9,9
56.0,1306,4287.901990811639,Talaghattapura,2,0,1,9,9,9,9,9,9,9
39.0,1706,2286.0492379835873,Talaghattapura,3,0,1,9,9,9,9,9,9,9
29.75,2235,1331.096196868009,Uttarahalli,3,0,1,9,9,9,9,9,9,9
48.0,2243,2139.9910833704857,Uttarahalli,3,0,1,9,9,9,9,9,9,9
129.0,720,17916.666666666668,Hebbal,1,0,1,9,9,9,9,9,9,9
70.0,1095,6392.6940639269405,Hennur Road,2,0,1,9,9,9,9,9,9,9
38.59,1005,3839.800995024876,other,2,0,1,9,9,9,9,9,9,9
52.0,850,6117.64705882353,Chandapura,2,0,1,9,9,9,9,9,9,9
44.02,1260,3493.6507936507937,Bommasandra,3,0,1,9,9,9,9,9,9,9
277.99999,1695,16401.17935103245,other,3,1,1,9,9,9,9,9,9,9
78.4,1500,5226.666666666667,other,3,0,1,9,9,9,9,9,9,9
81.2,950,8547.368421052632,Chandapura Anekal Road,2,0,1,9,9,9,9,9,9,9
84.0,1013,8292.201382033563,other,2,0,1,9,9,9,9,9,9,9
84.0,691,12156.295224312591,other,1,0,1,9,9,9,9,9,9,9
84.0,3360,2500.0,ITPL,4,0,1,9,9,9,9,9,9,9
78.4,1400,5600.000000000001,Uttarahalli,3,0,1,9,9,9,9,9,9,9
81.2,1450,5600.0,Uttarahalli,3,0,1,9,9,9,9,9,9,9
40.0,1400,2857.1428571428573,other,3,0,1,9,9,9,9,9,9,9
55.44,1450,3823.448275862069,other,3,0,1,9,9,9,9,9,9,9
61.48,1500,4098.666666666667,other,3,0,1,9,9,9,9,9,9,9
72.45999,1500,4830.666,other,2,0,1,9,9,9,9,9,9,9
56.22,1500,3748.0,other,3,0,1,9,9,9,9,9,9,9
52.97,1047,5059.216809933142,Kasavanahalli,2,0,1,9,9,9,9,9,9,9
53.43,1113,4800.539083557952,Jakkur,2,0,1,9,9,9,9,9,9,9
57.8,1245,4642.570281124498,Jakkur,3,0,1,9,9,9,9,9,9,9
43.56,1485,2933.3333333333335,Jakkur,3,0,1,9,9,9,9,9,9,9
45.47,1130,4023.8938053097345,Jakkur,2,0,1,9,9,9,9,9,9,9
63.75,1059,6019.830028328612,Jakkur,2,0,1,9,9,9,9,9,9,9
89.0,1069,8325.53788587465,Jakkur,2,0,1,9,9,9,9,9,9,9
23.1,1360,1698.5294117647059,Electronic City Phase 1,3,0,1,9,9,9,9,9,9,9
55.8,1025,5443.90243902439,Electronic City Phase 1,2,0,1,9,9,9,9,9,9,9
230.0,1070,21495.327102803738,Electronic City Phase 1,2,0,1,9,9,9,9,9,9,9
110.0,1500,7333.333333333333,Electronic City Phase 1,3,0,1,9,9,9,9,9,9,9
53.52,1350,3964.4444444444443,Sarjapur Road,2,0,1,9,9,9,9,9,9,9
99.0,660,15000.0,Chandapura,2,0,1,9,9,9,9,9,9,9
126.0,1074,11731.843575418994,Ramamurthy Nagar,2,0,1,9,9,9,9,9,9,9
38.0,2730,1391.9413919413919,Sarjapur Road,3,0,1,9,9,9,9,9,9,9
62.0,1630,3803.680981595092,Budigere Cross,3,0,1,9,9,9,9,9,9,9
38.5,1115,3452.914798206278,Horamavu,2,0,1,9,9,9,9,9,9,9
128.0,1446,8852.005532503457,other,3,0,1,9,9,9,9,9,9,9
211.0,1693,12463.083284111046,Marathahalli,3,0,1,9,9,9,9,9,9,9
43.28,732,5912.568306010929,other,2,0,1,9,9,9,9,9,9,9
45.0,1339,3360.7169529499624,other,2,1,1,9,9,9,9,9,9,9
45.0,1115,4035.8744394618834,Marsur,2,0,1,9,9,9,9,9,9,9
38.0,1914,1985.3709508881923,Hebbal,3,1,1,9,9,9,9,9,9,9
45.0,3140,1433.1210191082803,Budigere Cross,3,0,1,9,9,9,9,9,9,9
55.0,1076,5111.5241635687735,other,2,0,1,9,9,9,9,9,9,9
34.0,1000,3400.0,other,2,0,1,9,9,9,9,9,9,9
52.0,1000,5200.0,other,2,0,1,9,9,9,9,9,9,9
28.48,874,3258.5812356979404,Koppa Begur Road,2,0,1,9,9,9,9,9,9,9
32.65,1000,3265.0,other,2,0,1,9,9,9,9,9,9,9
30.47,1130,2696.4601769911505,Sarjapur Road Wipro To Railway Crossing,2,1,1,9,9,9,9,9,9,9
190.0,955,19895.287958115183,Bommasandra,2,0,1,9,9,9,9,9,9,9
55.26,1154,4788.561525129982,other,2,0,1,9,9,9,9,9,9,9
37.61999,943,3989.394485683987,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
35.64,1100,3240.0,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
30.24,1018,2970.5304518664047,sarjapura attibele road,2,0,1,9,9,9,9,9,9,9
35.1,1296,2708.3333333333335,other,2,0,1,9,9,9,9,9,9,9
30.6,1535,1993.485342019544,Sarjapur,3,0,1,9,9,9,9,9,9,9
56.34,1045,5391.387559808612,Sarjapur,2,0,1,9,9,9,9,9,9,9
161.0,990,16262.626262626263,Sarjapur,2,0,1,9,9,9,9,9,9,9
172.0,840,20476.190476190477,Sarjapur,2,0,1,9,9,9,9,9,9,9
227.99999,975,23384.61435897436,Sarjapur,2,0,1,9,9,9,9,9,9,9
293.0,850,34470.58823529412,Sarjapur,2,0,1,9,9,9,9,9,9,9
230.0,1565,14696.485623003195,Sarjapur,3,0,1,9,9,9,9,9,9,9
230.0,2990,7692.307692307692,Budigere Cross,3,0,1,9,9,9,9,9,9,9
75.0,1776,4222.972972972973,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
89.6,2370,3780.590717299578,JP Nagar Phase 7,3,0,1,9,9,9,9,9,9,9
64.0,3012,2124.8339973439574,JP Nagar Phase 7,4,0,1,9,9,9,9,9,9,9
32.0,2730,1172.161172161172,Sarjapur,4,0,1,9,9,9,9,9,9,9
43.0,2730,1575.0915750915751,Sarjapur Road,4,0,1,9,9,9,9,9,9,9
138.99999,1290,10775.193023255813,Sahakar Nagar,2,1,1,9,9,9,9,9,9,9
95.0,1792,5301.339285714285,other,3,0,1,9,9,9,9,9,9,9
84.0,1023,8211.143695014664,other,2,0,1,9,9,9,9,9,9,9
81.2,1020,7960.78431372549,Koppa Begur Road,2,0,1,9,9,9,9,9,9,9
78.4,1100,7127.272727272728,other,2,0,1,9,9,9,9,9,9,9
84.0,1591,5279.698302954117,Konanakunte,3,1,1,9,9,9,9,9,9,9
137.99999,1218,11330.04844006568,Konanakunte,2,1,1,9,9,9,9,9,9,9
41.33,1500,2755.3333333333335,RR Nagar,3,0,1,9,9,9,9,9,9,9
27.45,1450,1893.103448275862,RR Nagar,3,0,1,9,9,9,9,9,9,9
143.0,1400,10214.285714285714,BEML Layout 5th Stage,3,0,1,9,9,9,9,9,9,9
120.0,1500,8000.0,BEML Layout 5th Stage,3,0,1,9,9,9,9,9,9,9
41.33,1808,2285.951327433628,Bellandur,3,1,1,9,9,9,9,9,9,9
28.99,1025,2828.2926829268295,Anekal City,2,0,1,9,9,9,9,9,9,9
28.99,645,4494.573643410853,Anekal City,1,0,1,9,9,9,9,9,9,9
230.0,1783,12899.607403252945,Kumaraswamy Layout,3,0,1,9,9,9,9,9,9,9
231.0,1330,17368.42105263158,Bellandur,2,1,1,9,9,9,9,9,9,9
95.13,1025,9280.975609756097,Anekal City,2,0,1,9,9,9,9,9,9,9
234.0,779,30038.510911424903,Attibele,2,0,1,9,9,9,9,9,9,9
106.0,779,13607.188703465981,Attibele,2,0,1,9,9,9,9,9,9,9
127.0,2730,4652.014652014652,Sarjapur Road,4,0,1,9,9,9,9,9,9,9
188.0,2480,7580.645161290323,Banashankari,3,0,1,9,9,9,9,9,9,9
123.0,957,12852.664576802508,Konanakunte,2,0,1,9,9,9,9,9,9,9
108.0,2353,4589.885252868678,Uttarahalli,3,0,1,9,9,9,9,9,9,9
84.99,1521,5587.7712031558185,Kumaraswamy Layout,2,0,1,9,9,9,9,9,9,9
101.0,1262,8003.169572107766,Konanakunte,3,0,1,9,9,9,9,9,9,9
327.99999,1935,16950.903875968994,Konanakunte,4,0,1,9,9,9,9,9,9,9
101.0,1204,8388.704318936878,Konanakunte,3,0,1,9,9,9,9,9,9,9
243.0,1703,14268.937169700528,Talaghattapura,3,0,1,9,9,9,9,9,9,9
82.56,1328,6216.8674698795185,Talaghattapura,2,0,1,9,9,9,9,9,9,9
339.0,1585,21388.01261829653,Talaghattapura,3,0,1,9,9,9,9,9,9,9
231.0,3463,6670.516892867456,JP Nagar Phase 4,4,0,1,9,9,9,9,9,9,9
84.6,1592,5314.070351758794,Talaghattapura,3,0,1,9,9,9,9,9,9,9
235.0,2563,9168.942645337494,JP Nagar Phase 4,3,0,1,9,9,9,9,9,9,9
405.0,1290,31395.3488372093,Talaghattapura,2,0,1,9,9,9,9,9,9,9
411.0,3571,11509.381125735088,JP Nagar Phase 4,4,0,1,9,9,9,9,9,9,9
209.0,2437,8576.118178087812,JP Nagar Phase 4,3,0,1,9,9,9,9,9,9,9
284.0,1322,21482.602118003026,Talaghattapura,2,0,1,9,9,9,9,9,9,9
250.0,2482,10072.522159548751,JP Nagar Phase 4,3,0,1,9,9,9,9,9,9,9
